"ubigeo_inei";"departamento";"provincia";"distrito";"region";"macroregion_inei";"macroregion_minsa"
150905;"LIMA";"OYON";"NAVAN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150906;"LIMA";"OYON";"PACHANGARA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151001;"LIMA";"YAUYOS";"YAUYOS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151002;"LIMA";"YAUYOS";"ALIS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151003;"LIMA";"YAUYOS";"AYAUCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151004;"LIMA";"YAUYOS";"AYAVIRI";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151005;"LIMA";"YAUYOS";"AZANGARO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151006;"LIMA";"YAUYOS";"CACRA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151007;"LIMA";"YAUYOS";"CARANIA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151008;"LIMA";"YAUYOS";"CATAHUASI";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151009;"LIMA";"YAUYOS";"CHOCOS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151010;"LIMA";"YAUYOS";"COCHAS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151011;"LIMA";"YAUYOS";"COLONIA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151012;"LIMA";"YAUYOS";"HONGOS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151013;"LIMA";"YAUYOS";"HUAMPARA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151014;"LIMA";"YAUYOS";"HUANCAYA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151015;"LIMA";"YAUYOS";"HUANGASCAR";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151016;"LIMA";"YAUYOS";"HUANTAN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151017;"LIMA";"YAUYOS";"HUAÑEC";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151018;"LIMA";"YAUYOS";"LARAOS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151019;"LIMA";"YAUYOS";"LINCHA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151020;"LIMA";"YAUYOS";"MADEAN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151021;"LIMA";"YAUYOS";"MIRAFLORES";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151022;"LIMA";"YAUYOS";"OMAS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151023;"LIMA";"YAUYOS";"PUTINZA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151024;"LIMA";"YAUYOS";"QUINCHES";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151025;"LIMA";"YAUYOS";"QUINOCAY";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151026;"LIMA";"YAUYOS";"SAN JOAQUIN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151027;"LIMA";"YAUYOS";"SAN PEDRO DE PILAS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151028;"LIMA";"YAUYOS";"TANTA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151029;"LIMA";"YAUYOS";"TAURIPAMPA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151030;"LIMA";"YAUYOS";"TOMAS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151031;"LIMA";"YAUYOS";"TUPE";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151032;"LIMA";"YAUYOS";"VIÑAC";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
151033;"LIMA";"YAUYOS";"VITIS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
160101;"LORETO";"MAYNAS";"IQUITOS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160102;"LORETO";"MAYNAS";"ALTO NANAY";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160103;"LORETO";"MAYNAS";"FERNANDO LORES";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160104;"LORETO";"MAYNAS";"INDIANA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160105;"LORETO";"MAYNAS";"LAS AMAZONAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160106;"LORETO";"MAYNAS";"MAZAN";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160107;"LORETO";"MAYNAS";"NAPO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160108;"LORETO";"MAYNAS";"PUNCHANA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160110;"LORETO";"MAYNAS";"TORRES CAUSANA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160112;"LORETO";"MAYNAS";"BELEN";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160113;"LORETO";"MAYNAS";"SAN JUAN BAUTISTA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160201;"LORETO";"ALTO AMAZONAS";"YURIMAGUAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160202;"LORETO";"ALTO AMAZONAS";"BALSAPUERTO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160205;"LORETO";"ALTO AMAZONAS";"JEBEROS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160206;"LORETO";"ALTO AMAZONAS";"LAGUNAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
240201;"TUMBES";"CONTRALMIRANTE VILLAR";"ZORRITOS";"TUMBES";"NORTE";"MACROREGION NORTE"
240202;"TUMBES";"CONTRALMIRANTE VILLAR";"CASITAS";"TUMBES";"NORTE";"MACROREGION NORTE"
240203;"TUMBES";"CONTRALMIRANTE VILLAR";"CANOAS DE PUNTA SAL";"TUMBES";"NORTE";"MACROREGION NORTE"
240301;"TUMBES";"ZARUMILLA";"ZARUMILLA";"TUMBES";"NORTE";"MACROREGION NORTE"
240302;"TUMBES";"ZARUMILLA";"AGUAS VERDES";"TUMBES";"NORTE";"MACROREGION NORTE"
240303;"TUMBES";"ZARUMILLA";"MATAPALO";"TUMBES";"NORTE";"MACROREGION NORTE"
240304;"TUMBES";"ZARUMILLA";"PAPAYAL";"TUMBES";"NORTE";"MACROREGION NORTE"
250101;"UCAYALI";"CORONEL PORTILLO";"CALLERIA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250102;"UCAYALI";"CORONEL PORTILLO";"CAMPOVERDE";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250103;"UCAYALI";"CORONEL PORTILLO";"IPARIA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250104;"UCAYALI";"CORONEL PORTILLO";"MASISEA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250105;"UCAYALI";"CORONEL PORTILLO";"YARINACOCHA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250106;"UCAYALI";"CORONEL PORTILLO";"NUEVA REQUENA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250107;"UCAYALI";"CORONEL PORTILLO";"MANANTAY";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250201;"UCAYALI";"ATALAYA";"RAYMONDI";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250202;"UCAYALI";"ATALAYA";"SEPAHUA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250203;"UCAYALI";"ATALAYA";"TAHUANIA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250204;"UCAYALI";"ATALAYA";"YURUA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250301;"UCAYALI";"PADRE ABAD";"PADRE ABAD";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250302;"UCAYALI";"PADRE ABAD";"IRAZOLA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250303;"UCAYALI";"PADRE ABAD";"CURIMANA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250304;"UCAYALI";"PADRE ABAD";"NESHUYA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250305;"UCAYALI";"PADRE ABAD";"ALEXANDER VON HUMBOLDT";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250401;"UCAYALI";"PURUS";"PURUS";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
50413;"AYACUCHO";"HUANTA";"PUTIS";"AYACUCHO";"CENTRO";"MACROREGION CENTRO"
50512;"AYACUCHO";"LA MAR";"UNION PROGRESO";"AYACUCHO";"CENTRO";"MACROREGION CENTRO"
50513;"AYACUCHO";"LA MAR";"RIO MAGDALENA";"AYACUCHO";"CENTRO";"MACROREGION CENTRO"
50514;"AYACUCHO";"LA MAR";"NINABAMBA";"AYACUCHO";"CENTRO";"MACROREGION CENTRO"
50515;"AYACUCHO";"LA MAR";"PATIBAMBA";"AYACUCHO";"CENTRO";"MACROREGION CENTRO"
250306;"UCAYALI";"PADRE ABAD";"HUIPOCA";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
250307;"UCAYALI";"PADRE ABAD";"BOQUERON";"UCAYALI";"ORIENTE";"MACROREGION ORIENTE"
180199;"MOQUEGUA";"MARISCAL NIETO";"SAN ANTONIO";"MOQUEGUA";"SUR";"MACROREGION SUR"
90724;"HUANCAVELICA";"TAYACAJA";"LAMBRAS";"HUANCAVELICA";"CENTRO";"MACROREGION CENTRO"
90725;"HUANCAVELICA";"TAYACAJA";"COCHABAMBA";"HUANCAVELICA";"CENTRO";"MACROREGION CENTRO"
150144;"LIMA";"LIMA";"SANTA MARIA DE HUACHIPA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
80915;"CUSCO";"LA CONVENCION";"KUMPIRUSHIATO";"CUSCO";"SUR";"MACROREGION SUR"
80916;"CUSCO";"LA CONVENCION";"CIELO PUNCO";"CUSCO";"SUR";"MACROREGION SUR"
80917;"CUSCO";"LA CONVENCION";"MANITEA";"CUSCO";"SUR";"MACROREGION SUR"
80918;"CUSCO";"LA CONVENCION";"UNION ASHÁNINKA";"CUSCO";"SUR";"MACROREGION SUR"
30612;"APURIMAC";"CHINCHEROS";"AHUAYRO";"APURIMAC";"SUR";"MACROREGION CENTRO"
221006;"SAN MARTIN";"TOCACHE";"SANTA LUCIA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
160109;"LORETO";"MAYNAS";"PUTUMAYO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160114;"LORETO";"MAYNAS";"TENIENTE MANUEL CLAVERO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160210;"LORETO";"ALTO AMAZONAS";"SANTA CRUZ";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160211;"LORETO";"ALTO AMAZONAS";"TENIENTE CESAR LOPEZ ROJAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160301;"LORETO";"LORETO";"NAUTA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160302;"LORETO";"LORETO";"PARINARI";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160303;"LORETO";"LORETO";"TIGRE";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160304;"LORETO";"LORETO";"TROMPETEROS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160305;"LORETO";"LORETO";"URARINAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160401;"LORETO";"MARISCAL RAMON CASTILLA";"RAMON CASTILLA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160402;"LORETO";"MARISCAL RAMON CASTILLA";"PEBAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160403;"LORETO";"MARISCAL RAMON CASTILLA";"YAVARI";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160404;"LORETO";"MARISCAL RAMON CASTILLA";"SAN PABLO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160501;"LORETO";"REQUENA";"REQUENA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160502;"LORETO";"REQUENA";"ALTO TAPICHE";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160503;"LORETO";"REQUENA";"CAPELO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160504;"LORETO";"REQUENA";"EMILIO SAN MARTIN";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160505;"LORETO";"REQUENA";"MAQUIA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160506;"LORETO";"REQUENA";"PUINAHUA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160507;"LORETO";"REQUENA";"SAQUENA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160508;"LORETO";"REQUENA";"SOPLIN";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160509;"LORETO";"REQUENA";"TAPICHE";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160510;"LORETO";"REQUENA";"JENARO HERRERA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160511;"LORETO";"REQUENA";"YAQUERANA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160601;"LORETO";"UCAYALI";"CONTAMANA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160602;"LORETO";"UCAYALI";"INAHUAYA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160603;"LORETO";"UCAYALI";"PADRE MARQUEZ";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160604;"LORETO";"UCAYALI";"PAMPA HERMOSA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160605;"LORETO";"UCAYALI";"SARAYACU";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160606;"LORETO";"UCAYALI";"VARGAS GUERRA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160701;"LORETO";"DATEM DEL MARAÑON";"BARRANCA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160702;"LORETO";"DATEM DEL MARAÑON";"CAHUAPANAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160703;"LORETO";"DATEM DEL MARAÑON";"MANSERICHE";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160704;"LORETO";"DATEM DEL MARAÑON";"MORONA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160705;"LORETO";"DATEM DEL MARAÑON";"PASTAZA";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160706;"LORETO";"DATEM DEL MARAÑON";"ANDOAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160801;"LORETO";"PUTUMAYO";"PUTUMAYO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160802;"LORETO";"PUTUMAYO";"ROSA PANDURO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160803;"LORETO";"PUTUMAYO";"TENIENTE MANUEL CLAVERO";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
160804;"LORETO";"PUTUMAYO";"YAGUAS";"LORETO";"ORIENTE";"MACROREGION ORIENTE"
170101;"MADRE DE DIOS";"TAMBOPATA";"TAMBOPATA";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170102;"MADRE DE DIOS";"TAMBOPATA";"INAMBARI";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170103;"MADRE DE DIOS";"TAMBOPATA";"LAS PIEDRAS";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170104;"MADRE DE DIOS";"TAMBOPATA";"LABERINTO";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170201;"MADRE DE DIOS";"MANU";"MANU";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170202;"MADRE DE DIOS";"MANU";"FITZCARRALD";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170203;"MADRE DE DIOS";"MANU";"MADRE DE DIOS";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170204;"MADRE DE DIOS";"MANU";"HUEPETUHE";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170301;"MADRE DE DIOS";"TAHUAMANU";"IÑAPARI";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170302;"MADRE DE DIOS";"TAHUAMANU";"IBERIA";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
170303;"MADRE DE DIOS";"TAHUAMANU";"TAHUAMANU";"MADRE DE DIOS";"SUR";"MACROREGION SUR"
180101;"MOQUEGUA";"MARISCAL NIETO";"MOQUEGUA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180102;"MOQUEGUA";"MARISCAL NIETO";"CARUMAS";"MOQUEGUA";"SUR";"MACROREGION SUR"
180103;"MOQUEGUA";"MARISCAL NIETO";"CUCHUMBAYA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180104;"MOQUEGUA";"MARISCAL NIETO";"SAMEGUA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180105;"MOQUEGUA";"MARISCAL NIETO";"SAN CRISTOBAL";"MOQUEGUA";"SUR";"MACROREGION SUR"
180106;"MOQUEGUA";"MARISCAL NIETO";"TORATA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180201;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"OMATE";"MOQUEGUA";"SUR";"MACROREGION SUR"
180202;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"CHOJATA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180203;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"COALAQUE";"MOQUEGUA";"SUR";"MACROREGION SUR"
180204;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"ICHUÑA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180205;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"LA CAPILLA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180206;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"LLOQUE";"MOQUEGUA";"SUR";"MACROREGION SUR"
180207;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"MATALAQUE";"MOQUEGUA";"SUR";"MACROREGION SUR"
180208;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"PUQUINA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180209;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"QUINISTAQUILLAS";"MOQUEGUA";"SUR";"MACROREGION SUR"
180210;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"UBINAS";"MOQUEGUA";"SUR";"MACROREGION SUR"
180211;"MOQUEGUA";"GENERAL SANCHEZ CERRO";"YUNGA";"MOQUEGUA";"SUR";"MACROREGION SUR"
180301;"MOQUEGUA";"ILO";"ILO";"MOQUEGUA";"SUR";"MACROREGION SUR"
180302;"MOQUEGUA";"ILO";"EL ALGARROBAL";"MOQUEGUA";"SUR";"MACROREGION SUR"
180303;"MOQUEGUA";"ILO";"PACOCHA";"MOQUEGUA";"SUR";"MACROREGION SUR"
190101;"PASCO";"PASCO";"CHAUPIMARCA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190102;"PASCO";"PASCO";"HUACHON";"PASCO";"CENTRO";"MACROREGION CENTRO"
190103;"PASCO";"PASCO";"HUARIACA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190104;"PASCO";"PASCO";"HUAYLLAY";"PASCO";"CENTRO";"MACROREGION CENTRO"
190105;"PASCO";"PASCO";"NINACACA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190106;"PASCO";"PASCO";"PALLANCHACRA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190107;"PASCO";"PASCO";"PAUCARTAMBO";"PASCO";"CENTRO";"MACROREGION CENTRO"
190108;"PASCO";"PASCO";"SAN FRANCISCO DE ASIS DE YARUSYACAN";"PASCO";"CENTRO";"MACROREGION CENTRO"
190109;"PASCO";"PASCO";"SIMON BOLIVAR";"PASCO";"CENTRO";"MACROREGION CENTRO"
190110;"PASCO";"PASCO";"TICLACAYAN";"PASCO";"CENTRO";"MACROREGION CENTRO"
190111;"PASCO";"PASCO";"TINYAHUARCO";"PASCO";"CENTRO";"MACROREGION CENTRO"
190112;"PASCO";"PASCO";"VICCO";"PASCO";"CENTRO";"MACROREGION CENTRO"
190113;"PASCO";"PASCO";"YANACANCHA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190201;"PASCO";"DANIEL ALCIDES CARRION";"YANAHUANCA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190202;"PASCO";"DANIEL ALCIDES CARRION";"CHACAYAN";"PASCO";"CENTRO";"MACROREGION CENTRO"
190203;"PASCO";"DANIEL ALCIDES CARRION";"GOYLLARISQUIZGA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190204;"PASCO";"DANIEL ALCIDES CARRION";"PAUCAR";"PASCO";"CENTRO";"MACROREGION CENTRO"
190205;"PASCO";"DANIEL ALCIDES CARRION";"SAN PEDRO DE PILLAO";"PASCO";"CENTRO";"MACROREGION CENTRO"
190206;"PASCO";"DANIEL ALCIDES CARRION";"SANTA ANA DE TUSI";"PASCO";"CENTRO";"MACROREGION CENTRO"
190207;"PASCO";"DANIEL ALCIDES CARRION";"TAPUC";"PASCO";"CENTRO";"MACROREGION CENTRO"
190208;"PASCO";"DANIEL ALCIDES CARRION";"VILCABAMBA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190301;"PASCO";"OXAPAMPA";"OXAPAMPA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190302;"PASCO";"OXAPAMPA";"CHONTABAMBA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190303;"PASCO";"OXAPAMPA";"HUANCABAMBA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190304;"PASCO";"OXAPAMPA";"PALCAZU";"PASCO";"CENTRO";"MACROREGION CENTRO"
190305;"PASCO";"OXAPAMPA";"POZUZO";"PASCO";"CENTRO";"MACROREGION CENTRO"
190306;"PASCO";"OXAPAMPA";"PUERTO BERMUDEZ";"PASCO";"CENTRO";"MACROREGION CENTRO"
190307;"PASCO";"OXAPAMPA";"VILLA RICA";"PASCO";"CENTRO";"MACROREGION CENTRO"
190308;"PASCO";"OXAPAMPA";"CONSTITUCION";"PASCO";"CENTRO";"MACROREGION CENTRO"
200101;"PIURA";"PIURA";"PIURA";"PIURA";"NORTE";"MACROREGION NORTE"
200104;"PIURA";"PIURA";"CASTILLA";"PIURA";"NORTE";"MACROREGION NORTE"
200105;"PIURA";"PIURA";"CATACAOS";"PIURA";"NORTE";"MACROREGION NORTE"
200107;"PIURA";"PIURA";"CURA MORI";"PIURA";"NORTE";"MACROREGION NORTE"
200108;"PIURA";"PIURA";"EL TALLAN";"PIURA";"NORTE";"MACROREGION NORTE"
200109;"PIURA";"PIURA";"LA ARENA";"PIURA";"NORTE";"MACROREGION NORTE"
200110;"PIURA";"PIURA";"LA UNION";"PIURA";"NORTE";"MACROREGION NORTE"
200111;"PIURA";"PIURA";"LAS LOMAS";"PIURA";"NORTE";"MACROREGION NORTE"
200114;"PIURA";"PIURA";"TAMBO GRANDE";"PIURA";"NORTE";"MACROREGION NORTE"
200115;"PIURA";"PIURA";"VEINTISEIS DE OCTUBRE";"PIURA";"NORTE";"MACROREGION NORTE"
200201;"PIURA";"AYABACA";"AYABACA";"PIURA";"NORTE";"MACROREGION NORTE"
200202;"PIURA";"AYABACA";"FRIAS";"PIURA";"NORTE";"MACROREGION NORTE"
200203;"PIURA";"AYABACA";"JILILI";"PIURA";"NORTE";"MACROREGION NORTE"
200204;"PIURA";"AYABACA";"LAGUNAS";"PIURA";"NORTE";"MACROREGION NORTE"
200205;"PIURA";"AYABACA";"MONTERO";"PIURA";"NORTE";"MACROREGION NORTE"
200206;"PIURA";"AYABACA";"PACAIPAMPA";"PIURA";"NORTE";"MACROREGION NORTE"
200207;"PIURA";"AYABACA";"PAIMAS";"PIURA";"NORTE";"MACROREGION NORTE"
200208;"PIURA";"AYABACA";"SAPILLICA";"PIURA";"NORTE";"MACROREGION NORTE"
200209;"PIURA";"AYABACA";"SICCHEZ";"PIURA";"NORTE";"MACROREGION NORTE"
200210;"PIURA";"AYABACA";"SUYO";"PIURA";"NORTE";"MACROREGION NORTE"
200301;"PIURA";"HUANCABAMBA";"HUANCABAMBA";"PIURA";"NORTE";"MACROREGION NORTE"
200302;"PIURA";"HUANCABAMBA";"CANCHAQUE";"PIURA";"NORTE";"MACROREGION NORTE"
200303;"PIURA";"HUANCABAMBA";"EL CARMEN DE LA FRONTERA";"PIURA";"NORTE";"MACROREGION NORTE"
200304;"PIURA";"HUANCABAMBA";"HUARMACA";"PIURA";"NORTE";"MACROREGION NORTE"
200305;"PIURA";"HUANCABAMBA";"LALAQUIZ";"PIURA";"NORTE";"MACROREGION NORTE"
200306;"PIURA";"HUANCABAMBA";"SAN MIGUEL DE EL FAIQUE";"PIURA";"NORTE";"MACROREGION NORTE"
200307;"PIURA";"HUANCABAMBA";"SONDOR";"PIURA";"NORTE";"MACROREGION NORTE"
200308;"PIURA";"HUANCABAMBA";"SONDORILLO";"PIURA";"NORTE";"MACROREGION NORTE"
200401;"PIURA";"MORROPON";"CHULUCANAS";"PIURA";"NORTE";"MACROREGION NORTE"
200402;"PIURA";"MORROPON";"BUENOS AIRES";"PIURA";"NORTE";"MACROREGION NORTE"
200403;"PIURA";"MORROPON";"CHALACO";"PIURA";"NORTE";"MACROREGION NORTE"
200404;"PIURA";"MORROPON";"LA MATANZA";"PIURA";"NORTE";"MACROREGION NORTE"
200405;"PIURA";"MORROPON";"MORROPON";"PIURA";"NORTE";"MACROREGION NORTE"
200406;"PIURA";"MORROPON";"SALITRAL";"PIURA";"NORTE";"MACROREGION NORTE"
200407;"PIURA";"MORROPON";"SAN JUAN DE BIGOTE";"PIURA";"NORTE";"MACROREGION NORTE"
200408;"PIURA";"MORROPON";"SANTA CATALINA DE MOSSA";"PIURA";"NORTE";"MACROREGION NORTE"
200409;"PIURA";"MORROPON";"SANTO DOMINGO";"PIURA";"NORTE";"MACROREGION NORTE"
200410;"PIURA";"MORROPON";"YAMANGO";"PIURA";"NORTE";"MACROREGION NORTE"
200501;"PIURA";"PAITA";"PAITA";"PIURA";"NORTE";"MACROREGION NORTE"
200502;"PIURA";"PAITA";"AMOTAPE";"PIURA";"NORTE";"MACROREGION NORTE"
200503;"PIURA";"PAITA";"ARENAL";"PIURA";"NORTE";"MACROREGION NORTE"
200504;"PIURA";"PAITA";"COLAN";"PIURA";"NORTE";"MACROREGION NORTE"
200505;"PIURA";"PAITA";"LA HUACA";"PIURA";"NORTE";"MACROREGION NORTE"
200506;"PIURA";"PAITA";"TAMARINDO";"PIURA";"NORTE";"MACROREGION NORTE"
200507;"PIURA";"PAITA";"VICHAYAL";"PIURA";"NORTE";"MACROREGION NORTE"
200601;"PIURA";"SULLANA";"SULLANA";"PIURA";"NORTE";"MACROREGION NORTE"
200602;"PIURA";"SULLANA";"BELLAVISTA";"PIURA";"NORTE";"MACROREGION NORTE"
200603;"PIURA";"SULLANA";"IGNACIO ESCUDERO";"PIURA";"NORTE";"MACROREGION NORTE"
200604;"PIURA";"SULLANA";"LANCONES";"PIURA";"NORTE";"MACROREGION NORTE"
200605;"PIURA";"SULLANA";"MARCAVELICA";"PIURA";"NORTE";"MACROREGION NORTE"
200606;"PIURA";"SULLANA";"MIGUEL CHECA";"PIURA";"NORTE";"MACROREGION NORTE"
200607;"PIURA";"SULLANA";"QUERECOTILLO";"PIURA";"NORTE";"MACROREGION NORTE"
200608;"PIURA";"SULLANA";"SALITRAL";"PIURA";"NORTE";"MACROREGION NORTE"
200701;"PIURA";"TALARA";"PARIÑAS";"PIURA";"NORTE";"MACROREGION NORTE"
